Time,Degree,Velocity,Electromagnet_Clutch_1,Electromagnet_Clutch_2,Electromagnet_Clutch_3,Electromagnet_Clutch_4
2.44,0.24,0.00,0,0,0,0
7.97,0.24,0.00,0,0,1,0
13.55,0.24,0.00,0,0,1,0
19.12,0.24,0.00,0,0,1,0
24.56,0.24,0.00,0,0,1,0
30.14,0.24,0.00,0,0,1,0
35.59,0.24,0.00,0,0,1,0
41.24,0.24,0.00,0,0,1,0
46.84,0.24,0.00,0,0,1,0
52.28,0.24,0.00,0,0,1,0
57.75,0.00,-4.17,0,0,1,0
63.34,0.00,-4.17,0,0,1,0
68.94,0.00,-4.17,0,0,1,0
74.53,0.00,-4.17,0,0,1,0
80.12,0.00,-4.17,0,0,1,0
85.56,0.00,-4.17,0,0,1,0
91.14,0.00,-4.17,0,0,1,0
96.93,0.00,-4.17,0,0,1,0
102.38,0.00,-4.17,0,0,1,0
108.00,0.00,-4.17,0,0,1,0
113.47,0.00,-4.17,0,0,1,0
118.64,0.00,-4.17,0,0,1,0
123.84,0.00,-4.17,0,0,1,0
128.99,0.00,-4.17,0,0,1,0
134.21,0.00,-4.17,0,0,1,0
139.35,0.00,-4.17,0,0,1,0
144.50,-0.24,-2.83,0,0,1,0
149.64,-0.24,-2.83,0,0,1,0
154.78,-0.24,-2.83,0,0,1,0
159.98,-0.24,-2.83,0,0,1,0
165.12,-0.24,-2.83,0,0,1,0
170.32,-0.24,-2.83,0,0,1,0
175.41,-0.24,-2.83,0,0,1,0
180.58,-0.24,-2.83,0,0,1,0
185.68,-0.24,-2.83,0,0,1,0
190.77,-0.24,-2.83,0,0,1,0
195.87,-0.24,-2.83,0,0,1,0
200.96,-0.24,-2.83,0,0,1,0
206.06,-0.24,-2.83,0,0,1,0
211.15,-0.24,-2.83,0,0,1,0
216.29,-0.24,-2.83,0,0,1,0
221.38,-0.24,-2.83,0,0,1,0
226.53,-0.24,-2.83,0,0,1,0
231.62,-0.24,-2.83,0,0,1,0
236.76,-0.24,-2.83,0,0,1,0
241.85,-0.24,-2.83,0,0,1,0
247.00,-0.24,-2.83,0,0,1,0
252.15,-0.24,-2.83,0,0,1,0
257.29,-0.24,-2.83,0,0,1,0
262.44,-0.24,-2.83,0,0,1,0
267.58,-0.24,-2.83,0,0,1,0
272.73,-0.24,-2.83,0,0,1,0
277.88,-0.24,-2.83,0,0,1,0
283.03,-0.24,-2.83,0,0,1,0
288.17,-0.24,-2.83,0,0,1,0
293.32,-0.24,-2.83,0,0,1,0
298.47,-0.24,-2.83,0,0,1,0
303.57,-0.48,-1.52,0,0,1,0
308.66,-0.48,-1.52,0,0,1,0
313.80,-0.48,-1.52,0,0,1,0
318.89,-0.48,-1.52,0,0,1,0
323.99,-0.48,-1.52,0,0,1,0
329.08,-0.48,-1.52,0,0,1,0
334.18,-0.48,-1.52,0,0,1,0
339.33,-0.48,-1.52,0,0,1,0
344.42,-0.48,-1.52,0,0,1,0
349.57,-0.48,-1.52,0,0,1,0
354.66,-0.48,-1.52,0,0,1,0
359.81,-0.48,-1.52,0,0,1,0
364.90,-0.48,-1.52,0,0,1,0
370.05,-0.48,-1.52,0,0,1,0
375.14,-0.48,-1.52,0,0,1,0
380.28,-0.24,3.14,0,0,1,0
385.38,-0.24,3.14,0,0,1,0
390.52,-0.24,3.14,0,0,1,0
395.67,-0.24,3.14,0,0,1,0
400.77,-0.24,3.14,0,0,1,0
405.86,-0.24,3.14,0,0,1,0
410.95,-0.24,3.14,0,0,1,0
416.10,-0.24,3.14,0,0,1,0
421.19,0.00,5.68,0,0,1,0
426.33,0.00,5.68,0,0,1,0
431.43,0.00,5.68,0,0,1,0
436.57,0.00,5.68,0,0,1,0
441.66,0.00,5.68,0,0,1,0
446.81,0.00,5.68,0,0,1,0
451.96,0.00,5.68,0,0,1,0
457.10,0.00,5.68,0,0,1,0
462.19,0.24,6.08,0,0,1,0
467.31,0.24,6.08,0,0,1,0
472.46,0.24,6.08,0,0,1,0
477.61,0.24,6.08,0,0,1,0
482.75,0.48,10.69,0,0,1,0
487.85,0.48,10.69,0,0,1,0
492.99,0.48,10.69,0,0,1,0
498.09,0.48,10.69,0,0,1,0
503.23,0.48,10.69,0,0,1,0
508.33,0.48,10.69,0,0,1,0
513.47,0.72,8.37,0,0,1,0
518.56,0.72,8.37,0,0,1,0
523.71,0.72,8.37,0,0,1,0
528.81,0.72,8.37,0,0,1,0
533.96,0.72,8.37,0,0,1,0
539.10,0.72,8.37,0,0,1,0
544.20,0.72,8.37,0,0,1,0
549.30,0.72,8.37,0,0,1,0
554.39,0.72,8.37,0,0,1,0
559.54,0.72,8.37,0,0,1,0
564.63,0.72,8.37,0,0,1,0
569.77,0.72,8.37,0,0,1,0
574.87,0.72,8.37,0,0,1,0
579.97,0.72,8.37,0,0,1,0
585.06,0.72,8.37,0,0,1,0
590.21,0.72,8.37,0,0,1,0
595.30,0.72,8.37,0,0,1,0
600.45,0.72,8.37,0,0,1,0
605.53,0.72,8.37,0,0,1,0
610.63,0.72,8.37,0,0,1,0
615.77,0.72,8.37,0,0,1,0
620.92,0.72,8.37,0,0,1,0
626.06,0.72,8.37,0,0,1,0
631.16,0.72,8.37,0,0,1,0
636.25,0.96,1.91,0,0,1,0
641.35,0.96,1.91,0,0,1,0
646.49,0.96,1.91,0,0,1,0
651.59,0.96,1.91,0,0,1,0
656.73,0.96,1.91,0,0,1,0
661.82,0.96,1.91,0,0,1,0
666.97,0.96,1.91,0,0,1,0
672.11,0.96,1.91,0,0,1,0
677.26,0.96,1.91,0,0,1,0
682.40,0.96,1.91,0,0,1,0
687.55,0.96,1.91,0,0,1,0
692.70,0.96,1.91,0,0,1,0
697.79,0.96,1.91,0,0,1,0
702.94,0.96,1.91,0,0,1,0
708.03,0.96,1.91,0,0,1,0
713.18,0.96,1.91,0,0,1,0
718.28,0.96,1.91,0,0,1,0
723.43,0.96,1.91,0,0,1,0
