Time,Degree,Velocity,Electromagnet_Clutch_1,Electromagnet_Clutch_2,Electromagnet_Clutch_3,Electromagnet_Clutch_4
1938.36,-0.18,-0.09,0,1,0,0
1957.92,-0.36,-9.18,0,1,0,0
1968.92,-0.54,-16.36,0,1,0,0
1977.41,-0.72,-21.19,0,1,0,0
1984.37,-0.90,-25.87,0,1,0,0
1990.38,-1.08,-29.94,0,1,0,0
1995.68,-1.26,-33.98,0,1,0,0
2000.54,-1.44,-37.01,0,1,0,0
2004.96,-1.62,-40.79,0,1,0,0
2009.12,-1.80,-43.25,0,1,0,0
2012.95,-1.98,-46.97,0,1,0,0
2016.58,-2.16,-49.57,0,1,0,0
2020.06,-2.34,-51.74,0,1,0,0
2023.48,-2.52,-52.66,0,1,0,0
2026.75,-2.70,-55.11,0,1,0,0
2029.89,-2.88,-57.27,0,1,0,0
2032.97,-3.06,-58.40,0,1,0,0
2035.97,-3.24,-60.12,0,1,0,0
2038.97,-3.42,-60.46,0,1,0,0
2041.85,-3.60,-62.78,0,1,0,0
2044.69,-3.78,-63.38,0,1,0,0
2047.49,-3.96,-64.15,0,1,0,0
2050.23,-4.14,-65.67,0,1,0,0
2052.91,-4.32,-67.06,0,1,0,0
2055.60,-4.50,-67.01,0,1,0,0
2058.24,-4.68,-68.49,0,1,0,0
2060.76,-4.86,-70.70,0,1,0,0
2063.31,-5.04,-70.42,0,1,0,0
2065.81,-5.22,-71.91,0,1,0,0
2068.28,-5.40,-72.82,0,1,0,0
2070.72,-5.58,-73.74,0,1,0,0
2073.13,-5.76,-74.66,0,1,0,0
2075.48,-5.94,-76.60,0,1,0,0
2077.83,-6.12,-76.56,0,1,0,0
2080.15,-6.30,-77.65,0,1,0,0
2082.44,-6.48,-78.64,0,1,0,0
2084.67,-6.66,-80.79,0,1,0,0
2086.90,-6.84,-80.79,0,1,0,0
2089.14,-7.02,-80.79,0,1,0,0
2091.29,-7.20,-83.10,0,1,0,0
2093.46,-7.38,-83.03,0,1,0,0
2095.56,-7.56,-85.55,0,1,0,0
2097.67,-7.74,-85.47,0,1,0,0
2099.77,-7.92,-85.47,0,1,0,0
2101.89,-8.10,-85.15,0,1,0,0
2103.97,-8.28,-86.58,0,1,0,0
2105.97,-8.46,-89.96,0,1,0,0
2107.98,-8.64,-89.37,0,1,0,0
2110.00,-8.82,-89.42,0,1,0,0
2112.01,-9.00,-89.33,0,1,0,0
2113.99,-9.18,-90.77,0,1,0,0
2115.98,-9.36,-90.73,0,1,0,0
2117.96,-9.54,-90.77,0,1,0,0
2119.92,-9.72,-92.17,0,1,0,0
2121.84,-9.90,-93.65,0,1,0,0
2123.79,-10.08,-92.17,0,1,0,0
2125.71,-10.26,-93.70,0,1,0,0
2127.64,-10.44,-93.60,0,1,0,0
2129.56,-10.62,-93.60,0,1,0,0
2131.48,-10.80,-93.65,0,1,0,0
2133.37,-10.98,-95.14,0,1,0,0
2135.27,-11.16,-95.14,0,1,0,0
2137.16,-11.34,-95.14,0,1,0,0
2139.05,-11.52,-95.14,0,1,0,0
2140.94,-11.70,-95.19,0,1,0,0
2142.83,-11.88,-95.14,0,1,0,0
2144.69,-12.06,-96.72,0,1,0,0
2146.59,-12.24,-95.14,0,1,0,0
2148.45,-12.42,-96.72,0,1,0,0
2150.34,-12.60,-95.09,0,1,0,0
2152.20,-12.78,-96.77,0,1,0,0
2154.11,-12.96,-94.39,0,1,0,0
2155.96,-13.14,-97.46,0,1,0,0
2157.83,-13.32,-95.95,0,1,0,0
2159.65,-13.50,-99.06,0,1,0,0
2161.51,-13.68,-96.77,0,1,0,0
2163.37,-13.86,-96.67,0,1,0,0
2165.23,-14.04,-96.67,0,1,0,0
2167.10,-14.22,-96.77,0,1,0,0
2168.96,-14.40,-96.67,0,1,0,0
2170.82,-14.58,-96.67,0,1,0,0
2172.65,-14.76,-98.31,0,1,0,0
2174.51,-14.94,-96.67,0,1,0,0
2176.37,-15.12,-96.77,0,1,0,0
2178.20,-15.30,-98.25,0,1,0,0
2180.06,-15.48,-96.72,0,1,0,0
2181.93,-15.66,-96.67,0,1,0,0
2183.76,-15.84,-98.31,0,1,0,0
2185.62,-16.02,-96.67,0,1,0,0
2187.48,-16.20,-96.72,0,1,0,0
2189.31,-16.38,-98.31,0,1,0,0
2191.17,-16.56,-96.67,0,1,0,0
2193.01,-16.74,-97.93,0,1,0,0
2194.87,-16.92,-97.09,0,1,0,0
2196.70,-17.10,-98.31,0,1,0,0
2198.53,-17.28,-98.31,0,1,0,0
2200.40,-17.46,-96.62,0,1,0,0
2202.24,-17.64,-98.15,0,1,0,0
2204.08,-17.82,-96.93,0,1,0,0
2205.92,-18.00,-98.31,0,1,0,0
2207.78,-18.18,-96.77,0,1,0,0
2209.62,-18.36,-97.99,0,1,0,0
2211.47,-18.54,-96.98,0,1,0,0
2213.30,-18.72,-98.31,0,1,0,0
2215.16,-18.90,-96.77,0,1,0,0
