Time,Degree,Velocity,Electromagnet_Clutch_1,Electromagnet_Clutch_2,Electromagnet_Clutch_3,Electromagnet_Clutch_4
1.06,-0.24,-0.00,0,0,0,0
6.38,-0.24,-0.00,0,0,1,0
11.85,-0.24,127.25,0,0,1,0
17.26,0.00,67.59,0,0,1,0
22.70,0.00,67.59,0,0,1,0
28.12,0.00,67.59,0,0,1,0
33.53,0.00,67.59,0,0,1,0
38.94,0.00,67.59,0,0,1,0
44.35,0.00,67.59,0,0,1,0
49.76,0.00,67.59,0,0,1,0
55.16,0.24,6.73,0,0,1,0
60.58,0.24,6.73,0,0,1,0
65.98,0.24,6.73,0,0,1,0
71.39,0.24,6.73,0,0,1,0
76.80,0.24,6.73,0,0,1,0
82.20,0.24,6.73,0,0,1,0
87.61,0.24,6.73,0,0,1,0
93.03,0.24,6.73,0,0,1,0
98.47,0.24,6.73,0,0,1,0
103.88,0.24,6.73,0,0,1,0
109.43,0.24,6.73,0,0,1,0
114.72,0.24,6.73,0,0,1,0
119.91,0.24,6.73,0,0,1,0
125.06,0.24,6.73,0,0,1,0
130.22,0.24,6.73,0,0,1,0
135.39,0.24,6.73,0,0,1,0
140.54,0.24,6.73,0,0,1,0
145.70,0.24,6.73,0,0,1,0
150.86,0.24,6.73,0,0,1,0
156.02,0.24,6.73,0,0,1,0
161.19,0.24,6.73,0,0,1,0
166.35,0.24,6.73,0,0,1,0
171.50,0.24,6.73,0,0,1,0
176.66,0.24,6.73,0,0,1,0
181.81,0.24,6.73,0,0,1,0
186.96,0.24,6.73,0,0,1,0
192.10,0.24,6.73,0,0,1,0
197.25,0.24,6.73,0,0,1,0
202.40,0.24,6.73,0,0,1,0
207.55,0.24,6.73,0,0,1,0
212.70,0.24,6.73,0,0,1,0
217.84,0.24,6.73,0,0,1,0
222.99,0.24,6.73,0,0,1,0
228.14,0.24,6.73,0,0,1,0
233.29,0.24,6.73,0,0,1,0
238.44,0.24,6.73,0,0,1,0
243.58,0.24,6.73,0,0,1,0
248.73,0.24,6.73,0,0,1,0
253.88,0.24,6.73,0,0,1,0
259.02,0.24,6.73,0,0,1,0
264.17,0.24,6.73,0,0,1,0
269.32,0.24,6.73,0,0,1,0
274.47,0.24,6.73,0,0,1,0
279.62,0.24,6.73,0,0,1,0
284.78,0.24,6.73,0,0,1,0
289.93,0.24,6.73,0,0,1,0
295.09,0.24,6.73,0,0,1,0
300.24,0.24,6.73,0,0,1,0
305.40,0.24,6.73,0,0,1,0
310.55,0.24,6.73,0,0,1,0
315.70,0.24,6.73,0,0,1,0
320.87,0.24,6.73,0,0,1,0
326.03,0.24,6.73,0,0,1,0
331.18,0.24,6.73,0,0,1,0
